uniqueID,surname,allOtherNames,firstName,commonName,displayName,earlierOrLaterNames,title,gender,birthDate,birthYear,birthPlace,deathDate,member,senator,wasPrimeMinister,wikidataID,wikipedia,adb,comments
Jeanes1958,Jeanes,Susan Barbara,Susan,,"Jeanes, Susan",,,female,1958-02-24,,Glenelg,,1,0,,Q7648028,https://en.wikipedia.org/wiki/Susan_Jeanes,,
Jenkins1925,Jenkins,Henry Alfred,Henry,Harry (Sr),"Jenkins, Harry (Sr)",,Dr,male,1925-09-24,,Melbourne,2004-07-27,1,0,,Q16016180,https://en.wikipedia.org/wiki/Harry_Jenkins_Sr.,,
Jenkins1938,Jenkins,Jean Alice,Jean,,"Jenkins, Jean",,,female,1938-03-16,,Bristol,,0,1,,Q6170903,https://en.wikipedia.org/wiki/Jean_Jenkins_(politician),,
Jenkins1952,Jenkins,Henry Alfred,Henry,Harry (Jr),"Jenkins, Harry (Jr)",,,male,1952-08-18,,Melbourne,,1,0,,Q5670053,https://en.wikipedia.org/wiki/Harry_Jenkins,,
Jennings1878,Jennings,John Thomas,John,,"Jennings, John",,,male,1878-12-19,,Melbourne,1968-12-20,1,0,,Q16006410,https://en.wikipedia.org/wiki/John_Jennings_(Australian_politician),,
Jensen1865,Jensen,Jens August,Jens,,"Jensen, Jens",,,male,1865-05-02,,Ballarat,1936-11-16,1,0,,Q6179710,https://en.wikipedia.org/wiki/Jens_Jensen_(politician),http://adb.anu.edu.au/biography/jensen-jens-august-6840,
Jensen1962,Jensen,Dennis Geoffrey,Dennis,,"Jensen, Dennis",,,male,1962-02-28,,Johannesburg,,1,0,,Q5258570,https://en.wikipedia.org/wiki/Dennis_Jensen,,
Jess1922,Jess,John David,John,,"Jess, John",,,male,1922-04-15,,Melbourne,2003-10-18,1,0,,Q6241842,https://en.wikipedia.org/wiki/John_Jess,,
Jessop1927,Jessop,Donald Scott,Donald,Don,"Jessop, Don",,,male,1927-06-21,,Unley Park,2018-05-21,1,1,,Q5292838,https://en.wikipedia.org/wiki/Don_Jessop,,
Johns1952,Johns,Gary Thomas,Gary,,"Johns, Gary",,,male,1952-08-29,,Melbourne,,1,0,,Q5525318,https://en.wikipedia.org/wiki/Gary_Johns,,
Johnson1862,Johnson,William Elliot,William,Elliot,"Johnson, Elliot",Later Sir Elliot,,male,1862-04-10,,Newcastle upon Tyne,1932-12-08,1,0,,Q5365498,https://en.wikipedia.org/wiki/Elliot_Johnson_(politician),,
Johnson1871,Johnson,William James,William,,"Johnson, William",,,male,,1871,Yass,1916-07-30,1,0,,Q8013675,https://en.wikipedia.org/wiki/William_Johnson_(Australian_politician),,
Johnson1889,Johnson,Herbert Victor,Herbert,,"Johnson, Herbert",,,male,1889-10-25,,Northampton,1962-07-10,1,0,,Q5734731,https://en.wikipedia.org/wiki/Herbert_Johnson_(Australian_politician),,
Johnson1924,Johnson,Leslie Royston,Leslie,Les,"Johnson, Les",,,male,1924-11-22,,Enfield,2015-05-26,1,0,,Q6529642,https://en.wikipedia.org/wiki/Les_Johnson,,
Johnson1929,Johnson,Leonard Keith,Leonard,Keith,"Johnson, Keith",,,male,1929-03-28,,Melbourne,1995-09-24,1,0,,Q16013443,https://en.wikipedia.org/wiki/Keith_Johnson_(Australian_politician),,
Johnson1943,Johnson,Peter Francis,Peter,,"Johnson, Peter",,,male,1943-08-27,,Sydney,,1,0,,Q7175005,https://en.wikipedia.org/wiki/Peter_Johnson_(Australian_politician),,
Johnson1970,Johnson,Michael Andrew,Michael,,"Johnson, Michael",,,male,1970-01-31,,Hong Kong,,1,0,,Q6831690,https://en.wikipedia.org/wiki/Michael_Johnson_(Australian_politician),,
Johnston1880,Johnston,Edward Bertram,Edward,Bertie,"Johnston, Bertie",,,male,1880-01-11,,Geraldton,1942-09-06,0,1,,Q4895636,https://en.wikipedia.org/wiki/Bertie_Johnston,,
Johnston1930,Johnston,James Roger,James,Roger,"Johnston, Roger",,,male,1930-06-18,,,,1,0,,Q7358415,https://en.wikipedia.org/wiki/Roger_Johnston,,
Johnston1943,Johnston,Ricky,Ricky,,"Johnston, Ricky",,,female,1943-09-29,,Meissen,,1,0,,Q7332105,https://en.wikipedia.org/wiki/Ricky_Johnston,,
Johnston1956,Johnston,David Albert Lloyd,David,,"Johnston, David",,,male,1956-02-14,,Perth,,0,1,,Q5235713,https://en.wikipedia.org/wiki/David_Johnston_(politician),,
Jolley1874,Jolley,Edward Francis George,Edward,,"Jolley, Edward",,,male,,1874,Maryborough,1915-01-01,1,0,,Q5343814,https://en.wikipedia.org/wiki/Edward_Jolley,,
Jolly1882,Jolly,William Alfred,William,,"Jolly, William",,,male,1882-09-11,,Spring Hill,1955-05-30,1,0,,Q8013716,https://en.wikipedia.org/wiki/William_Jolly,,
Jones1878,Jones,Paul,Paul,,"Jones, Paul",,,male,1878-06-15,,Gaffneys Creek,1972-12-27,1,0,,Q7151623,https://en.wikipedia.org/wiki/Paul_Jones_(Australian_politician),,
Jones1917,Jones,Charles Keith,Charles,,"Jones, Charles",,,male,1917-09-12,,Newcastle,2003-08-07,1,0,,Q5079574,https://en.wikipedia.org/wiki/Charles_Jones_(Australian_politician),,
Jones1944,Jones,Andrew Thomas,Andrew,,"Jones, Andrew",,,male,1944-05-26,,Adelaide,2015-12-02,1,0,,Q4757529,https://en.wikipedia.org/wiki/Andrew_Jones_(Australian_politician),,
Jones1960,Jones,Ewen Thomas,Ewen,,"Jones, Ewen",,,male,1960-03-07,,Quilpie,,1,0,,Q5418982,https://en.wikipedia.org/wiki/Ewen_Jones,,
Jones1965,Jones,Stephen Patrick,Stephen,,"Jones, Stephen",,,male,1965-06-29,,Wollongong,,1,0,,Q7609616,https://en.wikipedia.org/wiki/Stephen_Jones_(Australian_politician),,
JonesBarry1932,Jones,Barry Owen,Barry,,"Jones, Barry",,,male,1932-10-11,,Geelong,,1,0,,Q4864363,https://en.wikipedia.org/wiki/Barry_Jones_(Australian_politician),,
JonesGerry1932,Jones,Gerry Norman,Gerry,,"Jones, Gerry",,,male,1932-08-16,,Roma,2017-04-21,0,1,,Q5552820,https://en.wikipedia.org/wiki/Gerry_Jones,,
Joshua1906,Joshua,Robert,Robert,Bob,"Joshua, Bob",,,male,1906-06-06,,Prahran,1970-06-02,1,0,,Q7346194,https://en.wikipedia.org/wiki/Bob_Joshua,,
Joske1895,Joske,Percy Ernest,Percy,,"Joske, Percy",,,male,1895-10-05,,Melbourne,1981-04-25,1,0,,Q1355892,https://en.wikipedia.org/wiki/Percy_Joske,,
Jowett1858,Jowett,Edmund,Edmund,,"Jowett, Edmund",,,male,1858-01-06,,Bradford,1936-04-14,1,0,,Q5339602,https://en.wikipedia.org/wiki/Edmund_Jowett,,
Joyce1967,Joyce,Barnaby Thomas Gerrard,Barnaby,,"Joyce, Barnaby",,,male,1967-04-17,,Tamworth,,1,1,,Q4861362,https://en.wikipedia.org/wiki/Barnaby_Joyce,,
Jull1944,Jull,David Francis,David,,"Jull, David",,,male,1944-10-04,,Kingaroy,2011-09-13,1,0,,Q5235784,https://en.wikipedia.org/wiki/David_Jull,,
KakoschkeMoore1985,Kakoschke-Moore,Skye,Skye,,"Kakoschke-Moore, Skye",,,female,1985-12-19,,Darwin,,0,1,,Q25350752,https://en.wikipedia.org/wiki/Skye_Kakoschke-Moore,,
Kane1908,Kane,John Thomas,John,Jack,"Kane, Jack",,,male,1908-07-23,,Burraga,1988-10-27,0,1,,Q6113394,https://en.wikipedia.org/wiki/Jack_Kane,,
Katter1918,Katter,Robert Cummin,Robert,Bob (Sr),"Katter, Bob (Sr)",,,male,1918-09-05,,South Brisbane,1990-03-18,1,0,,Q4932985,https://en.wikipedia.org/wiki/Bob_Katter_Sr.,,
Katter1945,Katter,Robert Carl,Robert,Bob (Jr),"Katter, Bob (Jr)",,,male,1945-05-22,,Cloncurry,,1,0,,Q4932983,https://en.wikipedia.org/wiki/Bob_Katter,,
Katz1887,Katz,Frederick,Frederick,Fred,"Katz, Fred",,,male,1887-05-21,,Adelaide,1960-12-13,0,1,,Q5495636,https://en.wikipedia.org/wiki/Fred_Katz,,Need to double check birthdate.
Keane1881,Keane,Richard Valentine,Richard,,"Keane, Richard",,,male,1881-02-14,,Beechworth,1946-04-26,1,1,,Q7327011,https://en.wikipedia.org/wiki/Richard_Keane,http://adb.anu.edu.au/biography/keane-richard-valentine-10663,
Kearney1903,Kearney,Victor Dennis,Victor,,"Kearney, Victor",,,male,1903-12-10,,Armidale,1982-01-21,1,0,,Q7926057,https://en.wikipedia.org/wiki/Victor_Kearney,,
Kearney1963,Kearney,Gerardine,Gerardine,Ged,"Kearney, Ged",,,female,1963-10-29,,Melbourne,,1,0,,Q14954679,https://en.wikipedia.org/wiki/Ged_Kearney,,
Keating1872,Keating,John Henry,John,,"Keating, John",,,male,1872-06-28,,Hobart,1940-10-31,0,1,,Q11727915,https://en.wikipedia.org/wiki/John_Keating_(Australian_politician),,
Keating1944,Keating,Paul John,Paul,,"Keating, Paul",,,male,1944-01-18,,Bankstown,,1,0,1,Q242654,https://en.wikipedia.org/wiki/Paul_Keating,,
Keay1975,Keay,Justine Terri,Justine,,"Keay, Justine",,,female,1975-03-18,,Devonport,,1,0,,Q25350560,https://en.wikipedia.org/wiki/Justine_Keay,,
Keeffe1919,Keeffe,James Bernard,James,Jim,"Keeffe, Jim",,,male,1919-08-20,,Atherton,1988-05-15,0,1,,Q15452355,https://en.wikipedia.org/wiki/Jim_Keeffe,,
Keenan1972,Keenan,Michael Fayat,Michael,,"Keenan, Michael",,,male,1972-03-19,,Perth,,1,0,,Q6831813,https://en.wikipedia.org/wiki/Michael_Keenan,,
Kekwick1910,Kekwick,Bruce Huntley,Bruce,,"Kekwick, Bruce",,,male,1910-04-24,,Adelaide,1982-02-02,1,0,,Q4977777,https://en.wikipedia.org/wiki/Bruce_Kekwick,,
Kelly1877,Kelly,William Henry,William,,"Kelly, William",,,male,1877-12-01,,Sydney,1960-01-27,1,0,,Q15999472,https://en.wikipedia.org/wiki/Willie_Kelly_(politician),,
Kelly1912,Kelly,Charles Robert,Charles,Bert,"Kelly, Bert",,,male,1912-06-22,,Tarlee,1997-01-17,1,0,,Q4895162,https://en.wikipedia.org/wiki/Bert_Kelly,,
Kelly1948,Kelly,Roslyn Joan,Roslyn,Ros,"Kelly, Ros",,,female,1948-01-25,,Sydney,,1,0,,Q15504829,https://en.wikipedia.org/wiki/Ros_Kelly,,
Kelly1954,Kelly,De-Anne Margaret,De-Anne,,"Kelly, De-Anne",,,female,1954-03-21,,Rockhampton,,1,0,,Q5243805,https://en.wikipedia.org/wiki/De-Anne_Kelly,,
Kelly1960,Kelly,Michael Joseph,Michael,Mike,"Kelly, Mike",,,male,1960-02-23,,Adelaide,,1,0,,Q3857414,https://en.wikipedia.org/wiki/Mike_Kelly_(Australian_politician),,
Kelly1963,Kelly,Craig,Craig,,"Kelly, Craig",,,male,1963-09-29,,Sydney,,1,0,,Q5181115,https://en.wikipedia.org/wiki/Craig_Kelly_(politician),,
Kelly1964,Kelly,Jacqueline Marie,Jacqueline,Jackie,"Kelly, Jackie",,,female,1964-02-18,,Upper Hutt,,1,0,,Q15525008,https://en.wikipedia.org/wiki/Jackie_Kelly,,
Kemp1941,Kemp,David Alistair,David,,"Kemp, David",,,male,1941-10-14,,Melbourne,,1,0,,Q5235919,https://en.wikipedia.org/wiki/David_Kemp_(politician),,
Kemp1944,Kemp,Charles Roderick,Charles,,"Kemp, Charles",,,male,1944-12-21,,Melbourne,,0,1,,Q7356268,https://en.wikipedia.org/wiki/Rod_Kemp,,
Kendall1899,Kendall,Roy,Roy,,"Kendall, Roy",,,male,1899-06-09,,Battersea,1972-03-09,0,1,,Q7373026,https://en.wikipedia.org/wiki/Roy_Kendall,,
Kendell1851,Kendell,William,William,,"Kendell, William",,,male,1851-03-06,,Mount Pleasant,1922-10-20,1,0,,Q8013920,https://en.wikipedia.org/wiki/William_Kendell,,
Keneally1968,Keneally,Kristina Kerscher,Kristina,,"Keneally, Kristina",nee Kerscher,,female,1968-12-19,,Las Vegas,,0,1,,Q442238,https://en.wikipedia.org/wiki/Kristina_Keneally,,
Kennedy1860,Kennedy,Thomas,Thomas,,"Kennedy, Thomas",,,male,,1860,Gisborne,1929-02-16,1,0,,Q7791482,https://en.wikipedia.org/wiki/Thomas_Kennedy_(Australian_politician),,
Kennedy1940,Kennedy,Andrew David,Andrew,David,"Kennedy, David",,,male,1940-03-20,,Ulverstone,,1,0,,Q5235929,https://en.wikipedia.org/wiki/David_Kennedy_(Australian_politician),,
Kennelly1900,Kennelly,Patrick John,Patrick,Pat,"Kennelly, Pat",,,male,1900-06-03,,Northcote,1981-10-12,0,1,,Q7143631,https://en.wikipedia.org/wiki/Pat_Kennelly,,
Kent1927,Kent,Lewis,Lewis,,"Kent, Lewis",,,male,1927-09-08,,Subotica,2014-06-22,1,0,,Q6536763,https://en.wikipedia.org/wiki/Lewis_Kent,,
KentHughes1895,Kent Hughes,Wilfrid Selwyn,Wilfrid,Bill,"Kent Hughes, Bill",Later Sir Wilfrid,,male,1895-06-12,,East Melbourne,1970-07-31,1,0,,Q8001954,https://en.wikipedia.org/wiki/Wilfrid_Kent_Hughes,,
Keogh1931,Keogh,Leonard Joseph,Leonard,Len,"Keogh, Len",,,male,1931-06-02,,,2007-10-10,1,0,,Q6525452,https://en.wikipedia.org/wiki/Len_Keogh,,
Keogh1981,Keogh,Matthew James,Matthew,Matt,"Keogh, Matt",,,male,1981-11-11,,Armadale,,1,0,,Q25752522,https://en.wikipedia.org/wiki/Matt_Keogh,,
Keon1915,Keon,Standish Michael,Standish,Stan,"Keon, Stan",,,male,1915-07-02,,Carlton,1987-01-22,1,0,,Q7597728,https://en.wikipedia.org/wiki/Stan_Keon,,
Kerby1885,Kerby,Edwin Thomas John,Edwin,,"Kerby, Edwin",,,male,1885-04-12,,Sydney,1971-07-05,1,0,,Q5346577,https://en.wikipedia.org/wiki/Edwin_Kerby,,
Kerin1937,Kerin,John Charles,John,,"Kerin, John",,,male,1937-11-21,,Bowral,,1,0,,Q1700698,https://en.wikipedia.org/wiki/John_Kerin,,
Kernot1948,Kernot,Cheryl,Cheryl,,"Kernot, Cheryl",,,female,1948-12-05,,Maitland,,1,1,,Q1070523,https://en.wikipedia.org/wiki/Cheryl_Kernot,,
Kerr1952,Kerr,Duncan James Colquhoun,Duncan,,"Kerr, Duncan",,,male,1952-02-26,,Hobart,,1,0,,Q15525005,https://en.wikipedia.org/wiki/Duncan_Kerr,,
Ketter1961,Ketter,Christopher Ronald,Christopher,,"Ketter, Christopher",,,male,1961-02-12,,Brisbane,,0,1,,Q17285485,https://en.wikipedia.org/wiki/Chris_Ketter,,
Khalil1973,Khalil,Peter,Peter,,"Khalil, Peter",,,male,1973-03-23,,Melbourne,,1,0,,Q25756187,https://en.wikipedia.org/wiki/Peter_Khalil,,
Kilgariff1923,Kilgariff,Bernard Francis,Bernard,,"Kilgariff, Bernard",,,male,1923-09-30,,Adelaide,2010-04-13,0,1,,Q4894421,https://en.wikipedia.org/wiki/Bernie_Kilgariff,,
Killen1860,Killen,William Wilson,William,,"Killen, William",,,male,,1860,Ireland,1939-02-20,1,0,,Q8013994,https://en.wikipedia.org/wiki/William_Wilson_Killen,,
Killen1925,Killen,Denis James,Denis,Jim,"Killen, Jim",Later Sir James,,male,1925-11-23,,Dalby,2007-01-12,1,0,,Q6137315,https://en.wikipedia.org/wiki/James_Killen,,
King1920,King,Robert Shannon,Robert,,"King, Robert",,,male,1920-03-22,,Warracknabeal,1991-06-30,1,0,,Q7346358,https://en.wikipedia.org/wiki/Robert_King_(Victorian_politician),,
King1952,King,Peter Edward,Peter,,"King, Peter",,,male,1952-06-29,,Bingara,,1,0,,Q7175195,https://en.wikipedia.org/wiki/Peter_King_(Australian_politician),,
King1966,King,Catherine Fiona,Catherine,,"King, Catherine",,,female,1966-06-02,,Melbourne,,1,0,,Q5052776,https://en.wikipedia.org/wiki/Catherine_King_(politician),,
King1973,King,Madeleine Mary Harvie,Madeleine,,"King, Madeleine",,,female,1973-03-31,,Calista,,1,0,,Q25756137,https://en.wikipedia.org/wiki/Madeleine_King,,
Kingsmill1864,Kingsmill,Walter,Walter,,"Kingsmill, Walter",later Sir Walter,,male,1864-04-10,,Glenelg,1935-01-15,0,1,,Q7965352,https://en.wikipedia.org/wiki/Walter_Kingsmill,,
Kingston1850,Kingston,Charles Cameron,Charles,,"Kingston, Charles",,,male,1850-10-22,,Adelaide,1908-05-11,1,0,,Q593661,https://en.wikipedia.org/wiki/Charles_Kingston,,
Kirk1967,Kirk,Linda Jean,Linda,,"Kirk, Linda",,,female,1967-05-24,,Adelaide,,0,1,,Q6551715,https://en.wikipedia.org/wiki/Linda_Kirk,,
Kirwan1869,Kirwan,John Waters,John,,"Kirwan, John",,,male,1869-12-02,,Liverpool,1949-09-09,1,0,,Q6243236,https://en.wikipedia.org/wiki/John_Kirwan_(politician),,
Kirwan1937,Kirwan,Frank McLeod,Frank,,"Kirwan, Frank",,,male,1937-10-23,,Norseman,1976-10-28,1,0,,Q5487704,https://en.wikipedia.org/wiki/Frank_Kirwan,,
Kitching1970,Kitching,Kimberley Jane Elizabeth,Kimberley,,"Kitching, Kimberley",,,female,1970-02-16,,Brisbane,,0,1,,Q27450592,https://en.wikipedia.org/wiki/Kimberley_Kitching,,
Klugman1924,Klugman,Richard Emanuel,Richard,Dick,"Klugman, Dick",,,male,1924-01-18,,Vienna,2011-02-21,1,0,,Q5273099,https://en.wikipedia.org/wiki/Dick_Klugman,,
Kneebone1876,Kneebone,Henry,Henry,Harry,"Kneebone, Harry",,,male,1876-03-17,,Wallaroo,1933-12-22,0,1,,Q5670335,https://en.wikipedia.org/wiki/Harry_Kneebone,,
Knight1943,Knight,John William,John,,"Knight, John",,,male,1943-11-20,,Armidale,1981-03-04,0,1,,Q6243314,https://en.wikipedia.org/wiki/John_Knight_(Australian_politician),,
Knott1956,Knott,Peter John,Peter,,"Knott, Peter",,,male,1956-08-08,,Sydney,2015-10-29,1,0,,Q7175245,https://en.wikipedia.org/wiki/Peter_Knott,,
Knowles1951,Knowles,Susan Christine,Susan,,"Knowles, Susan",,,female,1951-04-10,,Brisbane,,0,1,,Q7648077,https://en.wikipedia.org/wiki/Susan_Knowles,,
Knox1850,Knox,William,William,,"Knox, William",,,male,1850-04-25,,Melbourne,1913-08-25,1,0,,Q8014092,https://en.wikipedia.org/wiki/William_Knox_(Victorian_politician),,
Kroger1959,Kroger,Helen,Helen,,"Kroger, Helen",,,female,1959-03-11,,Melbourne,,0,1,,Q5702622,https://en.wikipedia.org/wiki/Helen_Kroger,,
Lacey1887,Lacey,Andrew William,Andrew,,"Lacey, Andrew",,,male,1887-10-09,,Terowie,1946-08-24,1,0,,Q4757671,https://en.wikipedia.org/wiki/Andrew_Lacey,,
Lacey1900,Lacey,Robert Herbert,Robert,,"Lacey, Robert",,,male,1900-01-12,,Maryborough,1984-11-02,0,1,,Q4895177,https://en.wikipedia.org/wiki/Bert_Lacey,,
Lajovic1921,Lajovic,Milivoj Emil,Milivoj,Misha,"Lajovic, Misha",,,male,1921-07-23,,Ljubljana,2008-06-05,0,1,,Q6857925,https://en.wikipedia.org/wiki/Misha_Lajovic,,
Lamb1939,Lamb,Antony Hamilton,Antony,Tony,"Lamb, Tony",,,male,1939-03-07,,Horsham,,1,0,,Q7822751,https://en.wikipedia.org/wiki/Tony_Lamb,,
Lamb1972,Lamb,Susan,Susan,,"Lamb, Susan",,,female,1972-03-23,,Mackay,,1,0,,Q25324887,https://en.wikipedia.org/wiki/Susan_Lamb,,
Lambert1881,Lambert,William Henry,William,,"Lambert, William",,,male,1881-03-24,,Orange,1928-09-06,1,0,,Q8014265,https://en.wikipedia.org/wiki/William_Lambert_(Australian_politician),http://adb.anu.edu.au/biography/lambert-william-henry-7015,
Lambie1971,Lambie,Jacqui Louise,Jacqui,,"Lambie, Jacqui",,,female,1971-02-26,,Ulverstone,,0,1,,Q16731201,https://en.wikipedia.org/wiki/Jacqui_Lambie,,
Laming1966,Laming,Andrew Charles,Andrew,,"Laming, Andrew",,,male,1966-09-30,,Hobart,,1,0,,Q4757684,https://en.wikipedia.org/wiki/Andrew_Laming,,
Lamond1865,Lamond,Hector,Hector,,"Lamond, Hector",,,male,1865-10-31,,Berry,1947-04-22,1,0,,Q5696751,https://en.wikipedia.org/wiki/Hector_Lamond,,
Lamp1895,Lamp,Charles Adcock,Charles,,"Lamp, Charles",,,male,1895-09-03,,Hobart,1972-04-17,0,1,,Q5080042,https://en.wikipedia.org/wiki/Charles_Lamp,,
Landry1962,Landry,Michelle Leanne,Michelle,,"Landry, Michelle",,,female,1962-10-15,,Rockhampton,,1,0,,Q16194644,https://en.wikipedia.org/wiki/Michelle_Landry,,
Lane1873,Lane,Albert,Albert,,"Lane, Albert",,,male,1873-07-24,,Windsor,1950-12-29,1,0,,Q4710678,https://en.wikipedia.org/wiki/Albert_Lane_(politician),,https://www.parliament.nsw.gov.au/members/Pages/member-details.aspx?pk=1254
Lang1876,Lang,John Thomas,John,Jack,"Lang, Jack",,,male,1876-12-21,,Sydney,1975-09-27,1,0,,Q933146,https://en.wikipedia.org/wiki/Jack_Lang_(Australian_politician),,
Langmore1939,Langmore,John Vance,John,,"Langmore, John",,,male,1939-09-03,,,,1,0,,Q14946875,https://en.wikipedia.org/wiki/John_Langmore,,
Langtry1880,Langtry,Joseph Ignatius,Joseph,,"Langtry, Joseph",,,male,1880-09-02,,Kyabram,1951-04-30,1,0,,Q6284816,https://en.wikipedia.org/wiki/Joe_Langtry,,
Large1878,Large,William James,William,,"Large, William",,,male,1878-03-28,,Northfleet,1964-03-02,0,1,,Q8014319,https://en.wikipedia.org/wiki/William_Large,,
Latham1877,Latham,John Greig,John,,"Latham, John",,,male,1877-08-25,,Ascot Vale,1964-07-25,1,0,,Q364253,https://en.wikipedia.org/wiki/John_Latham_(judge),,
Latham1882,Latham,Charles George,Charles,,"Latham, Charles",,,male,1882-01-26,,Hythe,1968-08-26,0,1,,Q5080096,https://en.wikipedia.org/wiki/Charles_Latham,,
Latham1961,Latham,Mark William,Mark,,"Latham, Mark",,,male,1961-02-28,,Ashcroft,,1,0,,Q982227,https://en.wikipedia.org/wiki/Mark_Latham,,
Laucke1914,Laucke,Condor Louis,Condor,,"Laucke, Condor",later Sir Condor,,male,1914-11-09,,Greenock,1993-07-30,0,1,,Q5159344,https://en.wikipedia.org/wiki/Condor_Laucke,,
Laught1907,Laught,Keith Alexander,Keith,,"Laught, Keith",,,male,1907-06-02,,Mitcham,1969-05-13,0,1,,Q6384628,https://en.wikipedia.org/wiki/Keith_Laught,,
Laundy1971,Laundy,Craig Arthur Samuel,Craig,,"Laundy, Craig",,,male,1971-02-16,,Sydney,,1,0,,Q16213600,https://en.wikipedia.org/wiki/Craig_Laundy,,
Lavarch1961,Lavarch,Michael Hugh,Michael,,"Lavarch, Michael",,,male,1961-06-08,,,,1,0,,Q6832113,https://en.wikipedia.org/wiki/Michael_Lavarch,,
Lavelle1887,Lavelle,Thomas James,Thomas,,"Lavelle, Thomas",,,male,1887-12-02,,Liverpool,1944-05-24,1,0,,Q7791730,https://en.wikipedia.org/wiki/Thomas_Lavelle,,Need to double check birthdate.
Lawler1961,Lawler,Anthony John,Anthony,Tony,"Lawler, Tony",,,male,1961-10-18,,Dubbo,,1,0,,Q7822766,https://en.wikipedia.org/wiki/Tony_Lawler,,
Lawrence1906,Lawrence,William Robert,William,,"Lawrence, William",,,male,1906-07-28,,Horsham,2004-01-13,1,0,,Q8014350,https://en.wikipedia.org/wiki/William_Lawrence_(Australian_politician),,
Lawrence1948,Lawrence,Carmen Mary,Carmen,,"Lawrence, Carmen",,,female,1948-03-02,,Northam,,1,0,,Q434475,https://en.wikipedia.org/wiki/Carmen_Lawrence,,
Lawrie1907,Lawrie,Alexander Greig Ellis,Alexander,,"Lawrie, Alexander",,,male,1907-06-19,,Lorn,1978-12-13,0,1,,Q5365937,https://en.wikipedia.org/wiki/Ellis_Lawrie,,
Lawson1875,Lawson,Harry Sutherland Wightman,Harry,,"Lawson, Harry",later Sir Harry,,male,1875-03-05,,Dunolly,1952-06-12,0,1,,Q5670487,https://en.wikipedia.org/wiki/Harry_Lawson,,
Lawson1880,Lawson,George,George,,"Lawson, George",,,male,1880-08-14,,South Pine River,1966-11-25,1,0,,Q5541584,https://en.wikipedia.org/wiki/George_Lawson_(Australian_politician),,
Lawson1897,Lawson,John Norman,John,,"Lawson, John",,,male,1897-03-24,,Sydney,1956-08-14,1,0,,Q6244213,https://en.wikipedia.org/wiki/John_Lawson_(Australian_politician),http://adb.anu.edu.au/biography/lawson-john-norman-10795,
Lazarus1965,Lazarus,Glenn Patrick,Glenn,,"Lazarus, Glenn",,,male,1965-12-11,,Queanbeyan,,0,1,,Q3108804,https://en.wikipedia.org/wiki/Glenn_Lazarus,,
Lazzarini1894,Lazzarini,Hubert Peter,Hubert,,"Lazzarini, Hubert",,,male,1894-09-08,,Young,1952-10-01,1,0,,Q5927438,https://en.wikipedia.org/wiki/Bert_Lazzarini,,Need to double check birthdate.
Leckie1872,Leckie,John William,John,,"Leckie, John",,,male,1872-10-14,,Alexandra,1947-09-25,1,1,,Q6244347,https://en.wikipedia.org/wiki/John_Leckie_(Australian_politician),,
Lee1856,Lee,Henry William,Henry,,"Lee, Henry",,,male,,1856,Gerringong,1927-08-12,1,0,,Q16030747,https://en.wikipedia.org/wiki/Henry_Lee_(Australian_politician),,
Lee1920,Lee,Mervyn William,Mervyn,,"Lee, Mervyn",,,male,1920-08-18,,Broadford,2009-12-13,1,0,,Q6820922,https://en.wikipedia.org/wiki/Mervyn_Lee,,
Lee1957,Lee,Michael John,Michael,,"Lee, Michael",,,male,1957-03-24,,Sydney,,1,0,,Q6832154,https://en.wikipedia.org/wiki/Michael_Lee_(Australian_politician),,
Lees1948,Lees,Meg Heather,Meg,,"Lees, Meg",,,female,1948-10-19,,Mount Riverview,,0,1,,Q6665972,https://en.wikipedia.org/wiki/Meg_Lees,,
Leeser1976,Leeser,Julian Martin,Julian,,"Leeser, Julian",,,male,1976-05-25,,Sydney,,1,0,,Q24191457,https://en.wikipedia.org/wiki/Julian_Leeser,,
Leigh1972,Leigh,Andrew Keith,Andrew,,"Leigh, Andrew",,,male,1972-08-03,,Sydney,,1,0,,Q4757734,https://en.wikipedia.org/wiki/Andrew_Leigh,,
Lemmon1908,Lemmon,Nelson,Nelson,,"Lemmon, Nelson",,,male,1908-03-22,,Williamstown,1989-03-20,1,0,,Q16012277,https://en.wikipedia.org/wiki/Nelson_Lemmon,,
Leslie1900,Leslie,Hugh Alan,Hugh,,"Leslie, Hugh",,,male,1900-04-17,,Durban,1974-09-02,1,0,,Q5931459,https://en.wikipedia.org/wiki/Hugh_Leslie,,
Lewis1882,Lewis,Arthur,Arthur,,"Lewis, Arthur",,,male,1882-04-22,,Melbourne,1975-04-11,1,0,,Q4799513,https://en.wikipedia.org/wiki/Arthur_Lewis_(Australian_politician),,
Lewis1932,Lewis,Austin William Russell,Austin,,"Lewis, Austin",,,male,1932-12-05,,Melbourne,,0,1,,Q4823172,https://en.wikipedia.org/wiki/Austin_Lewis_(politician),,
Ley1879,Ley,Thomas John,Thomas,,"Ley, Thomas",,,male,1879-10-28,,Bath,1947-07-25,1,0,,Q2425137,https://en.wikipedia.org/wiki/Thomas_Ley,,
Ley1961,Ley,Sussan Penelope,Sussan,,"Ley, Sussan",,,female,1961-12-14,,Kano,,1,0,,Q7649377,https://en.wikipedia.org/wiki/Sussan_Ley,,
